Teenhome,Kidhome,Complain,NumCatalogPurchases,AcceptedCmp2,Marital_Status,Income,NumStorePurchases,MntWines,MntMeatProducts,MntGoldProds,MntFishProducts,MntFruits,NumDealsPurchases,AcceptedCmp5,MntSweetProducts,NumWebVisitsMonth,NumWebPurchases,Year_Birth,Year_Birth_KMeans_Clusters
1,0,0,7,0,5,69702.0,10,664,240,57,50,9,2,0,19,4,7,1951,0
0,1,0,5,0,2,70300.0,13,1045,338,46,60,61,3,0,46,8,5,1975,0
0,0,0,8,0,3,70643.0,4,1218,304,33,23,107,1,0,143,6,5,1984,0
0,1,0,1,0,3,30396.0,2,15,6,12,0,0,2,0,1,7,1,1969,1
1,0,0,0,0,2,50616.0,4,128,16,4,0,0,2,0,1,7,4,1968,1
1,0,0,6,0,4,62772.0,11,581,157,108,43,49,1,0,8,2,5,1969,0
0,0,0,1,0,4,30298.0,3,6,12,0,6,3,1,0,1,3,1,1985,1
0,1,0,1,0,4,52413.0,7,185,133,12,56,8,2,0,56,7,7,1984,0
1,1,0,1,0,3,44155.0,2,22,9,14,0,1,1,0,0,4,1,1957,1
0,0,0,5,0,2,86979.0,5,584,835,35,65,100,1,0,83,2,5,1971,0
1,1,0,5,0,5,76532.0,7,355,177,30,90,30,4,0,138,5,9,1975,0
0,1,0,3,0,3,42081.0,4,175,110,27,54,10,2,0,6,6,6,1982,1
0,0,0,10,0,3,67546.0,5,864,768,172,150,134,1,0,38,3,4,1988,0
0,0,0,7,0,5,88420.0,8,957,612,153,99,153,1,1,95,1,4,1989,0
0,1,0,0,0,3,31158.0,3,25,16,5,20,6,2,0,0,8,2,1985,1
1,0,0,4,0,2,61671.0,6,641,56,28,0,7,8,0,0,8,10,1968,0
0,0,0,3,0,4,69719.0,5,273,208,43,177,86,1,0,14,1,2,1974,0
1,0,0,1,0,2,49160.0,6,122,43,15,25,21,2,0,10,6,3,1949,1
0,1,0,1,0,5,24882.0,2,1,10,36,29,4,1,0,0,6,1,1978,1
0,0,0,6,0,4,90933.0,4,1020,430,79,62,31,1,1,63,1,4,1954,0
0,0,0,0,0,4,113734.0,0,6,3,3,1,2,0,0,262,1,27,1945,0
1,0,0,5,0,5,59292.0,8,378,68,14,19,14,2,0,14,3,3,1950,0
1,1,0,0,0,3,45759.0,3,42,18,4,3,1,2,0,0,7,2,1964,1
0,0,0,0,0,4,22148.0,3,15,14,11,0,5,1,0,4,7,1,1983,1
0,0,0,4,0,3,73395.0,6,272,80,11,20,7,1,0,7,2,4,1987,0
0,1,0,0,0,2,29819.0,3,9,24,2,2,1,3,0,1,6,3,1971,1
1,0,0,1,0,3,45688.0,8,279,18,9,0,0,2,0,0,4,3,1968,1
0,0,0,4,0,3,62820.0,6,398,265,53,138,61,1,0,61,1,3,1954,0
1,0,0,11,0,3,60491.0,7,637,237,76,12,47,4,0,19,5,6,1971,0
0,1,0,0,0,5,33235.0,3,45,16,6,2,0,1,0,1,7,3,1986,1
0,0,0,0,0,3,35701.0,3,21,9,5,7,1,1,0,3,6,1,1959,1
0,1,0,1,0,3,31535.0,2,15,13,19,0,4,1,0,0,7,1,1980,1
0,0,0,5,0,5,92556.0,13,493,352,28,184,183,0,0,23,0,3,1960,0
1,0,0,8,0,4,67384.0,5,957,175,107,158,40,2,0,53,5,7,1970,0
0,0,0,6,0,5,80573.0,13,829,430,15,60,138,1,0,92,2,4,1971,0
1,0,0,5,0,3,77870.0,5,1017,500,133,65,50,3,0,50,8,5,1967,0
1,0,0,5,0,6,52278.0,10,953,71,174,0,0,6,0,0,8,10,1963,0
1,0,0,4,1,4,57107.0,8,159,120,137,0,0,7,0,0,8,4,1968,0
0,0,0,0,0,3,18929.0,4,32,8,18,23,0,1,0,4,6,1,1990,1
0,1,0,0,0,4,36038.0,3,23,15,7,0,0,2,0,2,6,3,1981,1
0,0,0,1,0,4,20180.0,4,18,24,18,15,42,1,0,20,7,2,1976,1
1,1,0,0,0,5,34230.0,2,15,4,2,0,0,1,0,0,7,1,1965,1
1,0,0,0,0,4,31878.0,4,23,5,23,10,4,1,0,5,3,1,1977,1
1,0,0,2,0,3,70932.0,12,200,100,185,46,193,2,0,185,3,6,1972,0
0,0,0,9,1,4,91249.0,6,1324,119,27,71,27,0,1,108,4,7,1956,0
0,0,0,5,0,4,77598.0,13,1193,281,33,129,33,1,1,66,3,7,1943,0
1,1,1,5,0,4,80982.0,11,505,401,22,104,137,3,0,22,5,11,1959,0
0,1,0,0,0,3,22701.0,3,2,9,5,0,4,1,0,4,5,1,1977,1
1,0,0,2,1,3,55212.0,11,1103,45,34,0,0,3,0,0,8,4,1969,0
0,0,0,3,0,3,70617.0,7,353,753,27,40,61,1,0,46,2,3,1970,0
0,0,0,3,0,4,64849.0,6,652,350,108,94,48,1,0,84,5,9,1957,0
1,1,0,3,0,3,62694.0,7,379,157,91,25,6,5,0,91,7,9,1965,0
1,1,0,0,0,3,61917.0,4,46,36,1,2,4,1,0,2,5,2,1974,0
1,0,0,2,0,3,67472.0,7,162,127,69,8,31,2,0,17,3,4,1947,0
0,1,0,0,0,3,21059.0,3,8,19,8,3,3,3,0,3,6,3,1982,1
0,2,0,1,0,3,29543.0,2,17,18,18,3,3,2,0,4,7,3,1968,1
1,0,0,6,0,3,75903.0,9,340,185,100,130,108,2,0,38,3,6,1951,0
1,1,0,0,0,5,34984.0,3,8,15,3,3,4,2,0,5,7,1,1975,1
1,0,0,2,0,4,54998.0,9,154,202,8,39,22,5,0,30,4,4,1956,0
1,0,0,2,0,6,54356.0,8,710,30,0,20,15,3,0,0,8,11,1949,0
1,0,0,0,0,3,34242.0,3,8,4,1,0,2,1,0,0,5,0,1959,1
0,1,0,0,0,3,25410.0,4,2,4,4,13,2,1,0,13,4,1,1973,1
0,0,0,11,0,3,73356.0,5,1050,322,112,0,14,1,1,14,2,5,1984,0
1,0,0,0,0,5,28320.0,3,19,14,4,3,1,1,0,2,8,1,1950,1
0,1,0,0,0,4,23763.0,3,22,6,6,6,0,1,0,2,7,1,1977,1
0,0,0,6,0,3,72570.0,12,274,216,224,151,83,1,0,141,1,4,1984,0
0,1,0,2,0,3,34529.0,3,68,38,41,3,6,2,0,6,7,2,1976,1
0,0,0,4,0,6,70792.0,10,344,654,114,104,45,2,0,11,3,3,1951,0
0,0,0,8,0,3,63211.0,7,145,459,145,205,193,2,0,26,2,3,1982,0
1,0,0,7,0,3,83891.0,10,217,350,15,111,38,1,0,85,1,4,1974,0
1,1,0,0,0,4,36065.0,3,18,34,3,10,7,3,0,2,8,3,1968,1
1,0,0,0,0,5,39898.0,4,69,26,12,12,8,2,0,7,7,3,1954,1
0,0,0,1,0,4,51141.0,4,144,7,6,0,0,1,0,0,5,3,1940,1
1,0,0,3,0,3,56939.0,10,256,103,49,90,34,2,0,29,3,3,1976,0
0,0,0,4,0,4,80872.0,10,483,567,108,94,72,1,0,12,1,4,1951,0
0,0,0,4,0,5,72335.0,8,1285,653,0,28,105,1,0,21,8,10,1976,0
0,0,0,2,0,4,61798.0,9,338,89,13,11,4,1,0,8,4,4,1964,0
0,0,0,8,0,6,76842.0,7,605,345,32,84,10,1,0,54,0,1,1950,0
0,1,0,0,0,5,29478.0,3,8,7,1,3,0,1,0,1,6,1,1976,1
1,0,0,3,0,4,46998.0,5,172,86,27,45,41,5,0,6,7,5,1956,1
0,0,0,11,0,4,96843.0,10,448,951,17,40,71,1,1,17,2,6,1990,0
1,1,0,1,0,6,56551.0,4,67,32,16,17,4,3,0,2,4,2,1950,0
1,0,0,5,0,3,70053.0,10,512,98,89,81,53,3,0,179,5,8,1965,0
0,0,0,3,1,6,71670.0,6,1462,128,160,0,16,1,1,0,6,5,1962,0
1,1,0,0,0,3,44359.0,4,20,14,1,7,0,3,0,3,3,2,1978,1
1,1,0,1,0,4,40887.0,3,50,44,43,10,4,3,0,10,9,3,1952,1
1,0,0,0,0,2,48877.0,4,102,15,24,2,1,1,0,0,7,3,1966,1
0,0,0,7,0,5,74485.0,12,499,815,49,173,149,1,0,49,3,6,1947,0
1,0,0,2,0,5,64474.0,10,381,172,93,56,35,2,0,86,5,8,1972,0
1,0,0,8,0,5,77226.0,12,631,239,21,128,43,2,0,76,3,6,1963,0
0,0,0,10,0,6,72643.0,7,526,553,53,123,80,1,0,94,2,3,1949,0
0,0,0,6,0,5,85738.0,11,913,376,13,17,26,1,1,26,1,3,1978,0
1,0,0,3,0,2,55686.0,5,673,199,26,37,0,2,0,47,4,6,1966,0
0,1,0,0,0,4,39062.0,3,23,9,12,0,0,1,0,0,4,1,1983,1
1,1,0,2,0,5,34600.0,5,199,60,15,8,33,5,0,3,8,5,1971,1
1,0,0,3,0,3,40794.0,5,261,73,50,4,23,2,0,23,7,6,1975,1
1,1,0,1,0,3,54690.0,5,111,37,18,7,16,3,0,9,3,3,1971,0
1,0,0,0,0,3,4428.0,0,16,12,321,2,4,0,0,4,1,25,1969,1
0,0,0,4,0,3,32632.0,8,63,137,53,153,151,2,0,19,5,4,1963,1
1,1,0,0,0,4,38236.0,4,58,18,10,2,0,4,0,0,7,3,1968,1
0,1,0,1,0,3,36781.0,2,29,17,13,0,1,1,0,3,8,2,1979,1
0,1,0,0,0,4,31385.0,2,3,12,9,0,2,1,0,1,8,1,1984,1
0,1,0,0,0,3,24570.0,4,28,62,44,11,34,3,0,14,9,4,1984,1
0,1,0,0,0,2,25509.0,3,40,30,11,10,3,3,0,7,9,3,1974,1
0,0,0,7,0,3,94642.0,9,879,797,143,106,143,0,1,143,1,5,1951,0
1,0,0,1,0,3,58646.0,4,62,44,22,6,1,1,0,5,4,2,1962,0
1,1,0,3,0,4,53201.0,5,280,81,27,20,7,8,0,0,7,6,1975,0
1,0,0,0,0,5,21994.0,3,9,6,3,3,0,1,0,1,5,0,1957,1
1,1,0,1,0,3,57113.0,5,182,33,42,0,4,6,0,2,7,4,1978,0
0,0,0,5,0,3,51373.0,3,83,101,117,64,2,1,0,26,4,3,1991,1
0,1,0,0,0,3,23477.0,4,38,54,29,3,15,3,0,8,8,3,1986,1
1,0,0,3,0,3,58116.0,8,228,130,51,4,19,2,0,11,2,3,1956,0
0,0,0,5,0,2,72968.0,8,1092,592,55,145,37,1,0,37,3,5,1963,0
1,0,0,1,0,3,39791.0,4,85,27,21,13,15,2,0,13,7,3,1971,1
0,0,0,7,0,4,91712.0,11,1276,746,48,94,24,0,1,29,3,9,1947,0
1,0,0,5,0,4,94472.0,5,1017,417,16,108,33,1,1,100,5,5,1958,0
1,1,0,0,0,5,13672.0,3,6,9,5,2,2,2,0,1,8,1,1960,1
0,0,0,6,0,3,96547.0,8,448,125,62,52,21,0,1,101,2,7,1980,0
0,0,0,5,0,3,79205.0,4,504,117,44,179,23,1,0,28,4,6,1975,0
1,0,0,3,0,5,56559.0,8,226,133,31,41,22,3,0,31,4,4,1975,0
0,1,0,1,0,3,32644.0,6,239,141,23,0,3,4,0,7,8,7,1973,1
1,0,0,1,0,4,67506.0,6,90,67,67,33,38,1,0,36,3,4,1980,0
0,1,0,0,0,4,24206.0,3,7,8,3,3,2,1,0,2,6,1,1970,1
0,1,0,0,0,2,28420.0,2,4,5,0,2,2,1,0,0,6,1,1967,1
0,1,0,2,0,3,22979.0,2,16,19,22,20,17,3,0,21,8,3,1970,1
0,0,0,0,0,4,33279.0,3,10,3,0,0,3,1,0,0,3,0,1966,1
1,1,0,0,0,4,46423.0,4,68,16,8,0,0,3,0,0,7,2,1972,1
1,0,0,0,0,3,30368.0,3,35,13,2,2,0,2,0,0,8,2,1977,1
1,0,0,4,0,3,63684.0,8,575,428,80,208,80,3,0,93,5,8,1970,0
1,0,0,5,0,2,41638.0,3,315,31,91,4,0,4,0,0,8,5,1964,1
1,0,0,1,0,2,68805.0,7,182,49,20,17,2,1,0,13,2,3,1959,0
1,0,0,2,0,5,65814.0,10,561,113,35,10,14,3,0,14,5,8,1966,0
0,0,0,6,0,2,71964.0,5,587,932,86,180,51,1,0,34,3,5,1958,0
0,1,0,0,0,4,39146.0,4,94,33,12,13,1,3,0,12,8,4,1986,1
0,0,0,7,0,5,96876.0,9,908,735,21,40,43,1,1,194,2,7,1977,0
0,0,0,2,0,3,34445.0,8,228,122,30,208,122,6,0,129,9,11,1981,1
0,0,0,9,0,4,68281.0,13,995,417,41,42,112,1,0,48,5,2,1958,0
1,1,0,0,0,3,37284.0,3,11,2,6,2,1,1,0,1,6,0,1975,1
0,0,0,1,0,3,36790.0,2,3,14,10,15,3,1,0,21,9,2,1983,1
1,1,0,0,0,5,27943.0,3,12,16,3,4,1,3,0,1,8,2,1967,1
1,1,1,0,0,2,22263.0,3,17,2,2,0,0,2,0,0,6,1,1951,1
2,1,0,0,0,5,30261.0,3,8,5,6,0,0,1,0,3,8,0,1972,1
0,1,0,0,0,5,28587.0,4,22,17,13,12,4,3,0,10,6,2,1978,1
0,1,0,0,0,3,43815.0,3,14,29,15,4,10,1,0,7,6,2,1982,1
1,1,0,2,0,3,48195.0,5,106,68,5,52,27,6,0,7,6,4,1956,1
1,0,0,3,0,3,77027.0,6,820,242,11,45,57,2,0,0,4,8,1952,0
1,0,0,5,0,3,71322.0,13,753,226,204,69,43,2,0,10,4,8,1965,0
0,1,0,0,0,3,32765.0,4,13,17,3,7,3,2,0,3,5,2,1979,1
1,1,0,0,0,5,29672.0,3,9,3,8,0,1,1,0,4,6,0,1965,1
0,0,0,0,0,2,23272.0,3,19,6,12,4,3,1,0,2,4,1,1953,1
1,0,0,5,0,5,49912.0,7,520,223,42,32,8,4,0,49,8,10,1949,1
0,1,0,1,0,5,7500.0,3,5,17,34,13,17,4,0,14,9,2,1985,1
1,0,0,8,0,6,68117.0,4,618,215,36,0,44,2,0,17,6,11,1947,0
1,0,0,2,0,3,67225.0,11,315,322,143,46,35,3,0,7,5,7,1955,0
0,1,0,0,0,3,17649.0,3,15,23,1,0,1,3,0,5,8,3,1976,1
1,0,0,6,0,5,55914.0,8,384,364,232,119,60,4,0,101,7,11,1975,0
0,1,0,2,0,3,40059.0,3,110,92,145,28,29,1,0,10,8,6,1984,1
1,0,0,3,0,5,60905.0,7,208,76,38,36,17,2,0,17,2,3,1950,0
1,1,0,3,0,3,75330.0,12,555,257,61,93,82,4,0,61,6,10,1977,0
1,0,0,4,0,4,60689.0,10,240,216,24,63,90,4,0,6,3,4,1951,0
0,1,0,0,0,3,38680.0,3,11,36,12,15,0,1,0,5,7,2,1984,1
0,0,0,3,0,5,61416.0,10,848,323,78,201,154,1,0,61,6,10,1982,0
0,0,0,4,0,4,49767.0,8,202,197,149,55,47,1,0,42,4,5,1991,1
2,1,0,6,0,4,83273.0,9,433,650,102,16,89,10,0,102,7,4,1970,0
0,1,0,0,0,3,29009.0,3,6,15,2,10,6,2,0,5,6,2,1981,1
0,1,0,0,0,3,45057.0,3,37,7,3,3,0,1,0,0,5,2,1979,1
0,1,0,3,0,3,37150.0,6,167,64,116,49,37,8,0,34,7,4,1971,1
0,1,0,1,0,4,43020.0,4,45,99,43,4,7,3,0,25,6,4,1970,1
1,0,0,1,0,3,53154.0,4,129,21,7,0,0,1,0,1,4,3,1959,0
0,0,0,8,0,3,65308.0,12,713,264,34,120,0,1,1,80,4,7,1973,0
0,1,0,5,0,4,76467.0,5,676,426,58,210,161,2,0,44,6,2,1970,0
0,0,0,6,0,3,81044.0,10,450,535,26,73,26,1,0,98,1,5,1947,0
1,1,0,0,0,3,32871.0,3,22,12,5,0,2,1,0,2,4,1,1951,1
1,1,0,2,0,4,55801.0,6,367,51,95,6,4,6,0,4,7,7,1975,0
1,0,0,3,0,6,76320.0,4,526,214,35,69,35,2,0,53,2,6,1959,0
1,1,0,0,0,4,36927.0,3,51,16,4,0,0,2,0,0,8,3,1955,1
1,1,0,0,0,5,48794.0,3,25,11,15,3,0,1,0,0,4,1,1953,1
0,0,0,0,0,4,23478.0,3,28,27,39,12,6,1,0,17,8,3,1965,1
0,1,0,10,0,2,71128.0,12,958,447,31,20,159,3,0,0,7,2,1973,0
1,0,0,3,0,2,70179.0,13,532,168,133,69,88,3,0,44,5,7,1976,0
1,0,0,2,0,3,59462.0,12,724,143,196,0,17,2,0,8,7,9,1950,0
1,1,0,10,0,5,1729.0,4,375,48,96,94,42,7,0,66,3,4,1969,1
0,1,0,1,0,5,38361.0,3,39,56,14,20,0,3,0,8,7,3,1969,1
0,1,0,0,0,4,1729.0,3,23,15,7,0,0,2,0,2,6,3,1981,1
0,0,0,4,0,5,70038.0,8,587,348,130,71,54,1,0,54,2,4,1982,0
1,1,0,0,0,5,42554.0,3,29,11,0,0,1,2,0,0,4,2,1978,1
1,0,0,6,0,3,67445.0,12,757,217,11,29,80,5,0,80,6,9,1974,0
1,0,0,5,0,6,67046.0,4,544,133,107,23,35,2,0,151,2,4,1951,0
0,0,0,1,0,3,42192.0,3,40,15,7,17,15,1,0,6,4,2,1948,1
1,0,0,7,0,3,77610.0,4,1245,332,16,21,33,2,0,33,7,4,1952,0
0,1,0,0,0,3,31761.0,4,19,20,28,16,1,2,0,14,5,3,1984,1
0,1,0,0,0,5,34350.0,3,16,15,11,2,3,1,0,1,7,1,1979,1
1,0,0,2,0,5,54591.0,8,376,94,24,12,4,3,0,9,5,6,1949,0
1,0,0,3,0,3,71866.0,10,184,178,33,103,178,1,0,39,3,6,1956,0
0,1,0,1,0,3,25293.0,2,15,11,9,0,0,1,0,2,8,1,1969,1
0,0,0,2,0,4,42000.0,11,124,267,35,85,83,2,0,59,5,5,1987,1
0,0,0,6,0,3,69520.0,5,627,414,93,121,120,1,0,80,5,9,1983,0
0,1,0,5,0,2,64713.0,7,180,241,54,13,60,2,0,54,4,5,1970,0
0,1,0,1,0,3,27889.0,2,14,4,8,0,0,1,0,0,6,1,1977,1
0,0,0,1,0,6,22123.0,3,3,24,31,34,3,1,0,7,5,2,1960,1
1,1,0,1,0,3,1729.0,3,71,16,9,0,1,4,0,0,8,2,1971,1
1,0,0,1,0,5,1729.0,4,161,22,24,0,0,2,0,0,6,4,1954,1
0,1,0,0,0,3,27803.0,4,8,46,49,38,26,2,0,9,8,3,1973,1
1,0,0,1,0,4,1729.0,5,264,21,147,12,0,3,0,6,7,6,1955,1
1,0,0,2,0,3,51651.0,5,293,23,92,13,6,4,0,6,8,6,1960,1
0,0,0,7,0,3,68487.0,13,758,385,89,33,12,1,0,89,4,9,1988,0
0,0,0,5,0,6,1729.0,11,532,490,126,164,126,1,1,126,1,5,1943,1
1,0,0,9,0,3,56796.0,7,656,161,37,62,38,3,0,47,7,8,1969,0
0,0,0,6,0,3,87000.0,7,196,607,49,67,25,1,0,17,2,4,1992,0
1,0,0,9,0,3,79823.0,7,835,380,43,114,73,1,0,73,2,6,1959,0
0,1,0,1,0,4,30828.0,4,16,15,12,2,11,2,0,0,3,1,1980,1
1,0,0,0,0,3,34109.0,3,9,5,4,2,1,1,0,1,4,0,1971,1
1,1,0,1,0,2,53367.0,8,229,140,11,10,7,7,0,3,7,5,1974,0
0,0,0,0,0,5,22390.0,2,0,4,5,15,1,1,0,1,7,1,1969,1
1,0,0,1,0,5,71322.0,7,121,124,42,24,24,1,0,15,2,4,1976,0
0,0,0,10,0,0,79244.0,7,471,125,245,212,102,1,1,61,1,4,1993,0
1,0,0,5,0,5,49912.0,7,520,223,42,32,8,4,0,49,8,10,1949,1
1,1,0,0,0,3,48699.0,3,26,10,1,2,1,1,0,0,5,1,1950,1
0,0,0,7,0,5,80144.0,8,240,445,108,250,132,1,0,192,1,3,1975,0
1,1,0,1,0,4,54252.0,5,178,26,44,8,4,5,0,4,6,4,1956,0
0,1,0,4,0,3,81929.0,10,1486,278,185,49,55,2,1,0,6,4,1976,0
1,0,0,3,1,3,76068.0,4,1115,128,76,33,12,1,0,12,6,2,1975,0
1,1,0,0,0,3,53204.0,3,29,8,6,2,0,1,0,0,4,1,1976,0
1,0,0,7,0,5,67911.0,11,529,356,0,63,0,3,0,28,3,6,1949,0
0,1,0,0,0,3,14796.0,3,13,8,16,7,3,2,0,4,9,1,1984,1
1,0,0,4,0,3,78128.0,6,934,230,36,16,24,2,1,24,3,8,1974,0
0,0,0,0,0,3,14188.0,4,2,11,27,16,7,1,0,12,6,2,1972,1
0,1,0,0,0,3,20425.0,3,4,5,17,3,12,2,0,16,7,2,1986,1
1,0,0,1,0,3,58646.0,4,62,44,22,6,1,1,0,5,4,2,1962,0
1,0,0,2,0,2,72967.0,8,158,179,125,0,35,2,0,0,5,7,1970,0
1,0,0,1,0,3,48150.0,4,173,39,47,3,2,3,0,2,7,5,1949,1
0,0,0,3,0,4,82332.0,12,830,968,19,51,59,1,1,79,2,5,1961,0
1,1,0,2,0,6,58275.0,7,189,253,64,56,10,6,0,43,7,8,1955,0
0,0,0,3,0,5,44953.0,13,728,133,124,11,17,1,0,8,6,7,1981,1
1,1,0,0,0,5,34587.0,3,7,9,2,2,2,2,0,0,4,1,1953,1
1,0,0,2,0,5,43018.0,2,35,17,64,7,4,1,0,6,5,2,1974,1
1,0,0,1,0,3,45736.0,6,188,180,43,20,3,5,0,3,7,7,1954,1
1,0,0,8,0,5,66476.0,10,742,152,57,25,28,2,0,9,4,6,1969,0
0,1,0,0,0,3,27733.0,3,0,5,17,26,7,2,0,2,7,2,1981,1
1,0,0,8,0,5,69805.0,11,750,174,20,13,71,2,0,10,2,6,1952,0
0,0,0,10,0,4,72217.0,8,816,450,154,55,42,1,0,56,2,3,1962,0
0,1,0,1,0,2,25818.0,2,5,8,9,2,2,1,0,2,7,0,1971,1
0,1,0,0,0,5,37509.0,4,37,56,5,12,5,2,0,8,7,3,1976,1
1,1,0,0,0,5,25176.0,2,4,4,5,0,0,1,0,0,7,1,1976,1
1,0,0,0,0,3,43586.0,4,99,11,16,4,2,3,0,0,8,3,1980,1
1,0,0,2,0,3,53230.0,12,176,98,229,136,72,4,0,21,5,5,1956,0
1,1,0,0,0,5,50116.0,4,54,10,2,0,0,2,0,0,5,1,1957,1
0,0,0,6,1,5,84906.0,12,997,414,76,99,15,1,1,30,2,5,1972,0
1,0,0,1,0,3,61286.0,8,356,107,117,19,0,2,0,9,5,7,1966,0
0,0,0,3,0,3,82333.0,10,1311,359,17,46,0,1,1,89,2,4,1986,0
0,0,0,4,0,5,65220.0,7,890,292,12,0,63,4,0,25,6,8,1965,0
1,2,0,0,0,5,33590.0,2,4,2,2,0,0,1,0,0,7,1,1974,1
0,1,0,0,0,2,30992.0,3,17,14,2,7,0,1,0,3,7,1,1976,1
0,0,0,6,0,4,72309.0,8,960,883,0,50,0,1,0,38,3,5,1976,0
0,0,0,0,0,3,156924.0,0,2,2,1,1,1,0,0,1,0,0,1949,0
0,1,0,1,0,3,16005.0,2,1,2,47,20,3,3,0,30,8,2,1980,1
0,0,0,5,0,0,65487.0,6,240,500,163,199,67,3,0,0,2,3,1957,0
1,0,0,2,0,3,58692.0,4,301,61,11,4,11,1,0,7,7,8,1965,0
1,1,0,4,0,6,40590.0,3,154,50,37,6,0,5,0,11,6,3,1969,1
0,1,0,1,0,4,20587.0,2,2,6,9,4,3,1,0,1,7,1,1970,1
1,0,0,2,0,2,62637.0,5,104,48,5,4,12,1,0,12,2,2,1954,0
1,1,0,2,0,2,29435.0,2,70,37,64,4,3,4,0,2,9,3,1966,1
0,1,0,0,0,2,19346.0,3,2,9,2,3,0,1,0,6,8,1,1974,1
1,1,0,0,0,3,35788.0,3,23,11,4,3,2,2,0,1,6,2,1971,1
1,1,0,1,0,2,36997.0,4,43,12,27,8,4,5,0,0,5,2,1968,1
0,0,0,0,0,3,23539.0,4,4,11,25,16,24,1,0,1,6,2,1957,1
1,0,0,4,0,4,65333.0,8,654,92,30,0,7,7,1,15,6,9,1973,0
0,0,0,3,0,4,78499.0,4,912,170,97,47,72,1,1,36,4,11,1957,0
0,1,0,0,0,5,29732.0,2,25,8,4,0,0,1,0,1,9,2,1971,1
2,1,0,1,0,5,41275.0,3,24,22,9,0,4,4,0,2,5,3,1960,1
1,1,0,1,0,5,63516.0,7,141,114,5,15,11,4,0,14,5,4,1973,0
1,0,0,1,0,3,42769.0,4,71,13,0,3,0,2,0,1,4,1,1962,1
1,1,0,0,0,3,49572.0,3,35,16,1,0,1,2,0,1,7,2,1958,1
0,0,0,3,0,3,69209.0,6,496,849,128,229,32,2,0,48,4,5,1972,0
0,1,0,1,0,3,17148.0,3,9,11,16,13,9,4,0,10,8,3,1976,1
1,1,0,4,0,6,40590.0,3,154,50,37,6,0,5,0,11,6,3,1969,1
0,1,0,0,0,5,30560.0,3,9,5,7,4,1,1,0,5,7,1,1976,1
0,1,0,0,0,3,32146.0,4,26,23,3,4,3,2,0,7,6,2,1983,1
1,1,0,1,0,2,41713.0,4,77,44,25,10,8,5,0,10,6,3,1964,1
1,0,0,0,0,5,34176.0,3,11,7,2,4,2,1,0,2,3,1,1975,1
1,0,0,4,0,3,58482.0,9,576,115,7,19,7,2,0,7,6,7,1955,0
1,0,0,1,0,4,59686.0,6,89,89,5,34,15,1,0,42,4,4,1965,0
1,0,0,10,0,3,60896.0,4,1013,399,153,60,30,3,0,46,6,9,1964,0
0,1,0,2,0,5,62994.0,4,224,48,12,4,12,1,0,12,6,6,1980,0
1,0,0,1,0,5,47320.0,8,200,111,19,50,19,6,0,15,6,5,1957,1
0,0,0,5,0,6,74859.0,11,570,614,73,133,73,1,0,102,3,6,1949,0
0,1,0,0,0,4,15253.0,3,1,3,13,8,3,2,0,1,7,1,1992,1
0,1,0,1,0,4,31560.0,3,62,20,7,4,1,2,0,0,8,2,1974,1
1,0,0,4,0,2,72071.0,8,531,300,150,150,69,3,0,138,2,5,1954,0
0,0,0,3,1,4,91172.0,7,162,818,56,0,28,0,1,28,3,4,1990,0
0,0,0,8,0,3,90000.0,5,675,133,241,94,144,1,1,192,1,4,1984,0
1,1,0,0,0,4,41967.0,3,23,10,15,0,4,1,0,2,4,1,1981,1
1,0,0,1,0,4,69263.0,7,492,32,21,13,5,1,0,5,6,9,1965,0
0,0,0,3,1,2,65706.0,12,918,129,129,13,10,1,1,0,7,11,1970,0
1,0,0,4,0,5,60934.0,11,224,155,54,192,155,2,0,93,4,6,1975,0
1,0,0,3,0,3,71965.0,5,572,286,248,50,19,3,0,38,3,6,1951,0
1,0,0,3,0,3,65210.0,8,626,70,28,0,0,2,0,7,6,9,1955,0
0,0,0,6,0,3,79174.0,7,1074,518,129,193,37,1,1,92,2,5,1975,0
0,0,0,2,0,2,81380.0,10,741,689,103,224,68,1,0,68,2,4,1967,0
1,0,0,1,0,7,48432.0,6,322,50,42,4,3,5,0,3,8,7,1973,1
1,0,0,3,0,3,52914.0,3,254,44,227,30,10,2,0,10,7,7,1971,0
1,0,0,1,0,5,38946.0,6,116,82,41,6,6,2,0,6,5,3,1955,1
0,1,0,0,0,3,26067.0,3,22,18,12,0,2,3,0,2,8,3,1974,1
1,0,0,2,0,3,44325.0,7,516,21,5,0,0,4,0,0,8,8,1972,1
0,0,0,1,0,3,42523.0,4,14,11,35,3,36,1,0,26,2,1,1964,1
0,1,0,1,0,4,26487.0,3,2,10,23,12,8,3,0,14,5,2,1978,1
1,0,0,0,0,3,53233.0,3,28,9,0,3,0,1,0,0,4,1,1957,0
1,0,0,4,0,3,67716.0,13,530,217,56,62,142,4,0,9,5,7,1960,0
1,0,0,3,0,3,76234.0,11,519,167,41,130,50,1,0,0,3,8,1972,0
0,0,0,10,0,3,84117.0,6,611,749,26,59,76,1,1,45,2,7,1956,0
0,0,0,5,0,5,65487.0,6,240,500,163,199,67,3,0,0,2,3,1957,0
0,1,0,1,0,3,25224.0,3,4,12,8,11,9,2,0,2,3,1,1972,1
0,0,0,5,0,4,89616.0,12,671,655,15,145,47,1,0,111,2,7,1983,0
