OverallQual,GrLivArea,GarageArea,FireplaceQu,BsmtFinType2,TotalBsmtSF,GarageQual,LandSlope,TotRmsAbvGrd,2ndFlrSF,BsmtFinSF1,ExterQual,1stFlrSF,BsmtQual,YearRemodAdd,KitchenQual,GarageCond,YearBuilt,SaleType,LotFrontage,GarageYrBlt,YearRemodAdd_age_in_years,LotArea,BsmtFullBath,CentralAir,GarageCars,KitchenAbvGr,FullBath,Fireplaces,BsmtFinSF2,HeatingQC,MSSubClass,WoodDeckSF,OpenPorchSF,OverallCond,SaleCondition,FireplaceQu_Missing_Flag,BedroomAbvGr,MoSold,ScreenPorch,LowQualFinSF,HalfBath,BsmtUnfSF,EnclosedPorch,YrSold,MiscVal,YrSold_age_in_years,3SsnPorch,SalePrice
5,910,414,-1,5,105,4,0,5,0,0,2,910,3,1996,2,4,1953,8,74.0,1953.0,26,8892,0,1,2,1,1,0,0,2,20,196,0,7,4,1,3,10,0,0,0,105,150,2008,0,14,0,116000
5,1268,288,2,5,832,4,0,6,0,375,2,1036,3,1950,3,4,1949,8,60.0,1949.0,72,12144,0,1,1,1,1,1,0,2,40,0,28,7,4,0,3,9,0,232,0,457,0,2009,0,13,0,133000
5,1131,200,-1,5,676,4,0,5,455,0,3,676,3,1950,3,4,1941,8,52.0,1941.0,72,5720,0,1,1,1,1,0,0,0,50,26,0,6,0,1,3,8,0,0,1,676,0,2009,0,13,0,66500
8,2610,550,2,5,1184,4,0,11,1426,64,2,1184,2,2007,0,4,2007,6,75.0,2007.0,15,9000,0,1,2,1,2,1,0,0,60,208,364,5,5,0,4,8,0,0,1,1120,0,2007,0,15,0,303477
4,1040,648,-1,5,1064,4,1,5,0,633,3,1040,3,1963,3,4,1963,8,94.0,1963.0,59,25286,1,1,2,1,1,0,0,2,20,0,0,5,4,1,3,1,0,0,0,431,0,2007,0,15,0,132250
9,2224,738,2,5,1462,4,0,10,762,1170,2,1462,0,2005,0,4,2004,8,74.0,2004.0,17,8834,1,1,3,1,2,1,0,0,60,184,0,5,4,0,4,6,0,0,1,292,0,2009,0,13,0,350000
5,1155,576,-1,5,1109,4,0,6,0,899,3,1155,3,1995,2,4,1961,8,88.0,1987.0,27,11782,1,1,2,1,1,0,0,4,85,192,0,7,4,1,3,6,0,0,0,210,0,2010,400,12,0,148000
5,864,336,-1,5,864,4,0,6,0,646,2,864,3,2005,3,4,1978,8,20.0,1978.0,17,7000,1,1,1,1,1,0,0,0,20,0,0,8,4,1,3,7,0,0,0,218,0,2009,0,13,0,136500
5,1090,450,-1,5,1090,4,0,5,0,980,3,1090,0,2006,3,4,2005,8,60.0,2005.0,16,7024,1,1,2,1,1,0,0,2,20,0,49,5,4,1,2,6,0,0,1,110,0,2007,0,15,0,157000
7,1717,400,4,5,1156,4,0,7,530,902,2,1187,2,1991,2,4,1990,8,44.0,1990.0,31,13758,0,1,2,1,2,1,0,0,50,168,36,5,4,0,3,4,0,0,1,254,0,2007,0,15,0,187500
6,1593,389,4,5,808,4,0,7,785,0,3,808,2,1993,3,4,1992,8,20.0,1993.0,29,9636,0,1,2,1,2,1,0,2,60,342,40,5,4,0,3,12,0,0,1,808,0,2009,0,13,0,178000
4,2230,440,-1,5,795,4,0,10,795,0,2,954,3,1950,3,2,1912,8,60.0,1997.0,72,6204,1,0,1,1,1,0,0,4,75,0,188,5,4,1,5,3,0,481,0,795,0,2006,0,16,0,118500
5,892,288,-1,5,892,4,0,5,0,432,3,892,3,1967,3,4,1967,8,65.0,1967.0,55,7150,0,1,1,1,1,0,0,4,20,0,0,5,4,1,3,7,0,0,0,460,0,2009,0,13,0,100000
9,1709,506,4,5,1698,4,0,5,0,1238,2,1709,0,2000,2,4,1999,1,50.0,1999.0,22,5119,1,1,2,1,2,1,0,0,120,97,65,5,0,0,2,1,0,0,0,460,0,2008,0,14,0,328900
5,1712,588,-1,5,1626,4,0,8,0,528,3,1712,3,2005,3,4,1959,8,70.0,2005.0,17,8393,0,1,2,2,2,0,0,0,90,272,54,5,3,1,4,6,0,0,0,1098,0,2006,0,16,0,145000
5,1393,300,-1,5,816,4,0,8,521,0,3,872,3,1955,3,4,1955,8,59.0,1955.0,67,16466,0,1,1,1,1,0,0,4,50,121,0,7,4,1,3,4,265,0,1,816,0,2008,0,14,0,135500
8,2217,621,4,4,2217,4,1,8,0,351,2,2217,3,1970,2,4,1970,8,95.0,1970.0,52,15865,1,1,2,1,2,1,823,0,20,81,207,6,4,0,4,10,224,0,0,1043,0,2007,0,15,0,268000
6,1505,505,4,5,1505,4,0,6,0,1024,3,1505,3,1953,3,4,1953,8,128.0,1953.0,69,12160,1,1,2,1,1,1,0,0,20,0,0,4,4,0,2,2,0,0,0,481,0,2009,0,13,162,149500
5,924,576,3,5,672,4,0,6,252,0,3,672,3,2006,3,4,1949,8,60.0,2003.0,16,8064,0,1,2,1,1,1,0,0,50,0,0,7,4,0,3,7,0,0,0,672,0,2007,2000,15,0,122900
6,1683,440,4,4,918,4,0,7,765,226,3,918,3,1978,3,4,1978,8,70.0,1978.0,44,11184,0,1,2,1,2,1,500,2,60,243,0,5,4,0,3,7,0,0,1,192,0,2009,0,13,0,172500
6,1068,264,-1,5,1059,4,0,6,0,663,3,1068,3,2003,3,4,1963,8,70.0,1963.0,19,8414,0,1,1,1,1,0,0,4,20,192,0,8,4,1,3,2,0,0,0,396,0,2006,0,16,0,154500
5,1383,354,2,5,1383,4,0,6,0,1064,3,1383,2,1954,3,4,1954,8,20.0,1954.0,68,13284,1,1,1,1,1,1,0,4,20,511,116,5,4,0,3,6,0,0,0,319,0,2008,0,14,0,165000
5,1535,400,-1,-1,0,4,0,8,0,0,3,1535,-1,1979,3,4,1979,8,64.0,1979.0,43,7018,0,1,2,2,2,0,0,4,90,0,0,5,2,1,4,6,0,0,0,0,0,2009,0,13,0,118858
6,1796,483,4,5,780,4,0,8,813,400,3,983,3,1963,3,4,1963,8,71.0,1963.0,59,7056,1,1,2,1,1,1,0,4,60,0,50,5,4,0,4,10,0,0,1,380,0,2008,0,14,0,140000
4,951,327,-1,5,951,4,0,6,0,285,3,951,3,1950,3,4,1936,8,50.0,1936.0,72,8765,0,0,1,1,1,0,0,0,30,0,28,6,0,1,2,4,0,0,0,666,0,2006,0,16,0,106500
5,2240,528,-1,-1,0,4,0,12,1120,0,3,1120,-1,1979,3,4,1979,8,64.0,1979.0,43,7018,0,1,2,2,2,0,0,4,90,154,0,5,2,1,6,6,0,0,0,0,0,2009,0,13,0,142953
9,2364,820,2,5,2330,4,0,11,0,2188,0,2364,0,2010,0,4,2009,6,100.0,2009.0,12,12919,1,1,3,1,2,2,0,0,20,0,67,5,5,0,2,3,0,0,1,142,0,2010,0,12,0,611657
5,1236,288,4,5,912,4,0,6,0,465,3,1236,3,1994,3,4,1961,8,65.0,1961.0,28,6993,0,1,1,1,1,1,0,4,20,0,0,7,4,0,3,6,0,0,0,447,0,2006,0,16,0,135000
4,858,684,-1,5,858,4,0,4,0,322,3,858,3,1971,3,4,1971,8,20.0,1979.0,51,7340,0,1,1,1,1,0,0,4,20,0,0,6,4,1,2,6,0,0,0,536,0,2007,0,15,0,110000
5,1306,756,-1,5,992,4,0,5,0,860,3,1306,3,2000,3,4,1957,8,64.0,1968.0,22,8712,1,1,1,1,1,0,0,4,20,0,0,7,4,1,2,5,0,0,0,132,0,2009,0,13,0,153000
7,1509,393,2,5,783,4,0,8,702,0,2,807,2,2003,2,4,2003,8,63.0,2003.0,19,7875,0,1,2,1,2,1,0,0,60,0,75,5,4,0,3,7,0,0,1,783,0,2006,0,16,0,180000
7,1670,690,2,5,1670,4,0,7,0,0,2,1670,2,2006,2,4,2006,6,50.0,2006.0,16,14859,0,1,3,1,2,1,0,0,20,144,60,5,5,0,3,8,0,0,0,1670,0,2006,0,16,0,240000
5,902,288,-1,5,876,4,0,6,0,599,3,902,3,1967,3,4,1967,8,20.0,1967.0,55,6173,0,1,1,1,1,0,0,4,20,0,0,6,4,1,3,8,0,0,0,277,0,2007,0,15,0,125500
5,1063,280,-1,3,1056,4,0,6,0,354,3,1063,3,1954,3,4,1954,8,80.0,1954.0,68,9920,1,1,1,1,1,0,290,4,20,0,0,5,4,1,3,2,0,0,0,412,164,2010,0,12,0,128000
8,1636,865,2,5,1623,4,0,8,0,63,2,1636,2,2006,2,4,2006,8,116.0,2006.0,16,13501,1,1,3,1,2,1,0,0,20,0,60,5,4,0,3,6,0,0,0,1560,0,2007,0,15,0,255000
7,2057,180,2,5,1017,1,0,6,1037,223,2,1020,2,1987,2,4,1936,8,86.0,1936.0,35,11500,0,1,1,1,1,1,0,2,50,0,0,7,4,0,3,6,322,0,1,794,0,2006,0,16,0,250000
5,902,484,-1,0,864,4,1,5,0,301,3,902,2,1983,3,4,1983,8,20.0,1983.0,39,8885,1,1,2,1,1,0,324,4,20,164,0,5,4,1,2,6,0,0,0,239,0,2006,0,16,0,131000
6,1484,390,2,5,742,4,0,8,742,0,2,742,2,2005,2,4,2005,8,149.0,2005.0,17,12589,0,1,2,1,2,1,0,0,60,36,24,5,4,0,3,6,0,0,1,742,0,2009,0,13,0,174000
5,2274,480,-1,5,1105,4,0,12,1169,443,3,1105,3,1960,3,4,1960,8,80.0,1960.0,62,11600,0,1,2,2,2,0,0,4,90,0,0,5,4,1,5,1,0,0,0,662,0,2010,0,12,0,154300
5,1268,252,-1,5,1268,4,1,5,0,196,3,1268,2,1989,2,4,1977,8,20.0,1978.0,33,9286,0,1,1,1,1,0,0,4,20,173,0,7,4,1,3,10,0,0,1,1072,0,2009,0,13,0,143500
5,1015,450,-1,5,768,4,0,6,0,489,3,1015,3,1950,3,4,1925,8,51.0,1925.0,72,6120,0,0,1,1,1,0,0,4,30,0,0,7,0,1,3,7,120,0,0,279,112,2006,620,16,0,88000
5,2002,871,-1,5,1001,4,0,8,1001,284,3,1001,3,1950,3,4,1949,8,82.0,1949.0,72,6270,0,0,3,2,2,0,0,4,90,0,0,6,4,1,4,8,0,0,0,717,0,2007,0,15,0,145000
6,1224,528,-1,5,612,4,0,4,612,294,2,612,2,2009,2,4,2009,6,30.0,2009.0,13,3000,0,1,2,1,2,0,0,0,160,0,234,5,5,1,2,6,0,0,1,318,0,2009,0,13,0,173733
4,1092,286,-1,5,546,4,0,6,546,0,3,546,3,1970,3,4,1970,8,21.0,1970.0,52,2001,0,1,1,1,1,0,0,1,160,0,0,5,4,1,3,1,0,0,1,546,0,2007,0,15,0,75000
2,480,308,-1,5,480,4,0,4,0,50,3,480,3,1950,3,4,1949,8,50.0,1958.0,72,9000,1,0,1,1,0,0,0,4,20,0,0,3,0,1,1,10,0,0,0,430,0,2006,0,16,0,35311
4,1229,284,-1,5,1134,4,0,6,0,1059,3,1229,3,1956,3,4,1956,8,20.0,1956.0,66,17140,0,1,1,1,1,0,0,0,20,0,0,6,4,1,3,4,0,0,0,75,0,2009,0,13,0,135000
7,2127,833,4,2,1104,4,0,8,1215,48,2,912,0,1991,2,4,1991,8,103.0,1991.0,31,13125,1,1,3,1,2,1,634,0,60,72,192,5,4,0,4,11,0,0,1,422,224,2007,0,15,0,238000
6,1414,601,4,1,1184,4,0,6,0,528,0,1414,2,2002,3,4,1958,8,87.0,1990.0,20,11029,1,1,2,1,1,1,411,0,20,0,51,8,4,0,3,5,190,0,0,245,0,2008,0,14,0,176500
6,1721,471,-1,5,928,4,0,7,785,814,2,936,2,1994,2,4,1994,8,70.0,1994.0,28,8462,0,1,2,1,2,0,0,0,60,300,87,5,4,1,3,7,0,0,1,114,0,2007,0,15,0,201000
5,2200,0,-1,5,1272,-1,0,9,928,1084,3,1272,3,2003,3,-1,1900,8,67.0,1899.0,19,8777,2,1,0,2,2,0,0,2,90,0,70,7,4,1,4,9,0,0,2,188,0,2008,0,14,0,145900
6,1316,397,2,5,1316,4,0,6,0,28,2,1316,2,2006,2,4,2005,6,65.0,2005.0,16,10237,0,1,2,1,2,1,0,0,20,100,0,5,5,0,3,10,0,0,0,1288,0,2006,0,16,23,169990
6,1617,533,1,2,1604,4,0,5,0,165,2,1617,2,1994,2,4,1993,8,50.0,1993.0,28,8012,1,1,2,1,2,1,841,0,120,0,69,5,4,0,2,7,0,0,0,598,0,2008,0,14,0,193000
6,1686,612,4,3,1686,4,0,7,0,625,3,1686,2,1980,3,4,1980,8,79.0,1980.0,42,10240,1,1,2,1,2,1,1061,4,20,384,131,6,4,0,3,5,0,0,0,0,0,2006,0,16,0,207500
5,1126,540,-1,3,1126,4,0,6,0,767,3,1126,2,1977,0,4,1977,8,20.0,1977.0,45,15611,0,1,2,1,2,0,93,4,20,180,0,6,0,1,3,3,0,0,0,266,0,2008,0,14,0,175000
8,2374,656,2,5,1181,4,0,10,1140,0,2,1234,2,2004,0,4,2003,8,93.0,2003.0,18,11999,0,1,3,1,2,1,0,0,60,104,100,5,4,0,4,5,0,0,1,1181,0,2007,0,15,0,285000
7,1978,486,2,5,832,4,0,9,880,552,3,1098,3,1968,3,4,1968,8,20.0,1968.0,54,9900,0,1,2,1,2,1,0,2,60,0,43,5,4,0,4,4,0,0,1,280,0,2008,0,14,0,176000
8,1788,522,4,5,1753,4,0,7,0,0,2,1788,2,2001,0,4,2001,8,20.0,2001.0,21,11838,0,1,2,1,2,1,0,0,20,202,151,5,4,0,3,6,0,0,0,1753,0,2009,0,13,0,236500
7,2236,642,4,5,964,4,0,8,1243,0,3,993,2,1997,2,4,1997,8,20.0,1997.0,25,13006,0,1,2,1,2,1,0,2,60,0,0,5,4,0,4,11,0,0,1,964,0,2006,0,16,0,222000
8,1466,610,-1,5,1466,4,0,7,0,16,2,1466,2,2007,2,4,2007,8,73.0,2007.0,15,8925,0,1,3,1,2,0,0,0,20,100,18,5,4,1,3,7,0,0,0,1450,0,2009,0,13,0,201000
5,925,429,-1,4,925,4,0,5,0,338,3,925,3,1965,3,4,1965,8,70.0,1965.0,57,9100,0,1,1,1,1,0,466,0,20,0,0,6,4,1,2,7,0,0,0,121,0,2009,0,13,0,117500
9,1905,788,2,5,1905,4,0,8,0,0,0,1905,0,2006,0,4,2006,8,84.0,2006.0,16,11670,0,1,3,1,2,1,0,0,20,0,191,5,4,0,3,3,0,0,0,1905,0,2007,0,15,0,320000
7,1500,570,-1,5,1500,4,0,6,0,20,2,1500,2,2004,2,4,2004,8,63.0,2004.0,18,8487,0,1,2,1,2,0,0,0,20,192,36,5,4,1,3,8,0,0,0,1480,0,2009,0,13,0,190000
7,2069,505,2,5,585,4,1,9,0,425,3,2069,2,2007,2,4,1960,8,313.0,1960.0,15,27650,1,1,2,1,2,1,0,0,20,0,0,7,4,0,4,11,0,0,0,160,0,2008,0,14,0,242000
4,747,528,-1,5,600,4,0,5,0,0,3,747,1,1953,3,4,1926,8,52.0,1953.0,69,5825,0,1,2,1,1,0,0,2,30,0,0,5,4,1,1,6,0,0,0,600,32,2006,0,16,0,79900
7,1200,555,-1,5,1176,4,0,5,0,833,2,1200,2,2003,2,4,2003,8,67.0,2003.0,19,10083,1,1,2,1,2,0,0,0,20,0,41,5,4,1,2,8,0,0,0,343,0,2009,0,13,0,184900
7,1971,689,2,5,1113,4,0,8,858,341,2,1113,2,2005,2,4,2005,8,75.0,2005.0,17,9675,0,1,2,1,2,1,0,0,60,0,48,5,4,0,3,2,0,0,1,772,0,2009,0,13,0,253000
7,1962,868,-1,5,1391,4,0,7,571,464,2,1391,2,2006,2,4,2006,6,73.0,2006.0,16,8760,0,1,3,1,2,0,0,0,60,0,90,5,5,1,3,8,0,0,1,927,0,2006,0,16,0,239799
7,2403,349,4,5,1032,4,0,10,1196,0,3,1207,3,1950,3,4,1940,0,20.0,1940.0,72,24090,0,1,1,1,2,2,0,0,70,56,0,7,4,0,4,6,0,0,0,1032,318,2010,0,12,0,244400
6,1728,574,-1,3,1728,4,0,8,0,936,3,1728,3,1976,3,4,1976,8,55.0,1976.0,46,12640,0,1,2,2,2,0,396,4,90,40,0,5,4,1,4,7,0,0,0,396,0,2006,0,16,0,150900
7,2060,390,4,5,992,4,0,8,1038,772,2,1022,2,1999,2,4,1999,8,20.0,1999.0,23,8755,1,1,2,1,2,1,0,0,60,0,0,5,4,0,3,6,0,0,1,220,0,2009,0,13,168,214000
4,1440,0,-1,5,1440,-1,0,8,0,1440,3,1440,2,1977,3,-1,1977,7,42.0,1899.0,45,7711,2,1,0,2,2,0,0,4,90,321,0,3,0,1,4,8,0,0,0,0,0,2007,0,15,0,150000
5,1632,576,-1,5,1632,4,0,8,0,0,3,1632,3,1967,3,4,1967,8,100.0,1967.0,55,25000,0,1,2,2,2,0,0,4,90,0,0,4,4,1,4,6,0,0,0,1632,0,2007,0,15,0,143000
6,1344,525,2,4,819,4,0,7,0,111,3,1344,3,1958,2,4,1958,0,20.0,1958.0,64,14375,0,1,2,1,1,1,354,2,20,0,118,6,0,0,3,1,233,0,0,354,0,2009,0,13,0,137500
5,1869,456,-1,5,1088,4,0,7,561,1088,3,1188,3,1996,3,4,1890,8,98.0,1963.0,26,8820,0,1,2,1,1,0,0,4,50,48,0,6,4,1,2,9,0,120,0,0,244,2009,0,13,0,124900
5,1144,796,4,1,1144,4,0,6,0,748,3,1144,3,1959,3,4,1959,8,70.0,1959.0,63,8163,1,1,1,1,1,1,294,4,80,86,0,6,4,0,3,3,0,0,0,102,0,2006,0,16,0,143000
8,1629,808,2,5,1616,4,0,9,0,1300,2,1629,2,2003,2,4,2002,8,85.0,2002.0,19,14536,1,1,3,1,2,1,0,0,20,0,252,5,4,0,3,11,0,0,0,316,0,2007,0,15,0,270000
7,1776,474,4,5,936,4,0,7,840,0,2,936,2,2002,2,4,2002,8,65.0,2002.0,20,14006,0,1,2,1,2,1,0,0,60,144,96,5,4,0,3,2,0,0,1,936,0,2006,0,16,0,192500
6,1381,676,4,5,1161,4,0,5,0,982,3,1381,3,2006,2,4,1972,8,78.0,1972.0,16,9360,1,1,2,1,1,1,0,4,20,0,0,7,4,0,3,3,0,0,1,179,0,2010,0,12,0,197500
5,864,720,-1,1,864,4,0,5,0,398,3,864,3,2002,2,4,1950,8,60.0,1980.0,20,7200,1,1,2,1,1,0,149,2,20,194,0,8,4,1,3,7,0,0,0,317,0,2007,0,15,0,129000
5,965,300,-1,5,828,4,0,6,0,641,3,965,3,1965,3,4,1965,8,60.0,1979.0,57,7800,1,1,1,1,1,0,0,2,20,421,0,5,0,1,3,7,0,0,0,187,0,2006,0,16,0,119900
5,768,396,-1,5,768,4,0,5,0,660,3,768,2,2003,3,4,1972,8,60.0,1974.0,19,7200,0,1,1,1,1,0,0,2,85,192,0,8,4,1,2,4,0,0,0,108,0,2009,0,13,0,133900
5,1968,530,3,3,784,4,1,7,800,562,3,1168,3,1969,3,4,1969,8,20.0,1969.0,53,11075,0,1,2,1,2,1,193,0,60,305,189,4,4,0,4,9,0,0,1,29,0,2008,400,14,0,172000
6,980,0,-1,5,945,-1,0,4,0,945,3,980,2,1975,3,-1,1975,8,35.0,1899.0,47,9400,0,1,0,0,2,0,0,4,90,0,0,5,1,1,4,10,0,0,0,0,0,2006,0,16,0,127500
6,1958,492,-1,5,979,4,0,8,979,484,3,979,2,1950,3,4,1946,8,82.0,1946.0,72,7136,0,0,2,2,2,0,0,4,90,0,0,6,4,1,4,8,0,0,0,495,0,2007,0,15,0,145000
6,1229,462,4,5,561,4,0,5,668,285,3,561,2,1980,3,4,1980,8,24.0,1980.0,42,1300,0,1,2,1,1,1,0,4,160,150,0,6,4,0,2,5,0,0,1,276,0,2009,0,13,0,124000
5,1057,576,-1,5,1057,4,0,6,0,417,3,1057,3,1962,3,4,1962,8,70.0,1977.0,60,7420,0,1,2,1,1,0,0,4,20,0,0,5,4,1,3,4,0,0,0,640,0,2007,0,15,0,132000
7,1337,531,-1,5,1337,4,0,6,0,699,2,1337,2,2003,2,4,2003,8,65.0,2003.0,19,8450,1,1,2,1,2,0,0,0,20,0,39,5,4,1,3,10,0,0,0,638,0,2007,0,15,0,185000
7,1416,484,-1,5,696,4,0,6,720,604,2,696,2,1999,2,4,1999,8,24.0,1999.0,23,2572,1,1,2,1,2,0,0,0,160,0,44,5,4,1,3,5,0,0,1,92,0,2010,0,12,0,155000
5,858,0,-1,5,858,-1,0,4,0,696,3,858,3,2008,3,-1,1958,8,50.0,1899.0,14,7207,1,1,0,1,1,0,0,2,20,117,0,7,4,1,2,2,0,0,0,162,0,2010,0,12,0,116500
6,2872,619,4,5,1330,4,0,11,1330,896,3,1542,2,1995,3,4,1977,8,20.0,1977.0,27,12227,1,1,2,1,2,1,0,4,60,550,282,7,4,0,4,7,0,0,1,434,0,2008,0,14,0,272000
6,1548,440,4,5,804,4,0,7,744,556,3,804,2,1976,2,4,1976,8,24.0,1976.0,46,2308,1,1,2,1,2,1,0,4,160,48,0,6,4,0,3,7,0,0,1,248,0,2007,0,15,0,155000
9,1800,702,-1,5,1800,4,0,7,0,0,2,1800,0,2007,0,4,2007,8,122.0,2007.0,15,11923,0,1,2,1,2,0,0,0,20,288,136,5,4,1,2,5,0,0,0,1800,0,2009,0,13,0,239000
7,1894,510,2,5,817,4,0,8,1070,624,2,824,2,2003,2,4,2002,8,80.0,2002.0,19,11316,1,1,2,1,2,1,0,0,60,0,40,5,4,0,4,2,0,0,1,193,0,2010,0,12,0,214900
6,1484,393,2,5,783,4,0,8,701,0,2,783,2,2007,2,4,2005,6,65.0,2005.0,15,10237,0,1,2,1,2,1,0,0,60,0,72,5,5,0,3,7,0,0,1,783,0,2007,0,15,0,178900
5,1308,256,4,5,728,4,0,7,332,428,2,976,3,1950,3,4,1940,8,130.0,1940.0,72,9600,1,1,1,1,1,2,0,0,50,0,70,7,4,0,2,6,0,0,1,300,0,2009,0,13,0,160000
5,1098,260,-1,5,1098,4,0,6,0,902,3,1098,3,1955,3,4,1955,8,20.0,1955.0,67,7390,1,1,1,1,1,0,0,4,20,0,0,7,4,1,3,7,0,0,0,196,0,2008,0,14,0,135000
3,968,0,-1,5,600,-1,0,6,368,0,3,600,3,1950,3,-1,1910,8,50.0,1899.0,72,5925,0,0,0,1,1,0,0,1,50,0,0,6,0,1,2,5,0,0,0,600,0,2009,0,13,0,37900
6,1095,264,-1,5,588,4,0,6,0,513,3,1095,3,1958,3,4,1958,3,75.0,1958.0,64,10382,1,1,1,1,1,0,0,4,190,0,0,5,4,1,2,3,0,0,0,75,0,2006,0,16,0,140000
4,1192,0,-1,5,720,-1,0,6,472,0,3,720,3,1950,3,-1,1949,8,60.0,1899.0,72,10800,0,0,0,1,1,0,0,4,50,0,0,4,0,1,4,12,0,0,1,720,0,2006,0,16,0,135000
7,1626,474,-1,5,764,4,0,6,862,567,2,764,2,2004,2,4,2003,8,36.0,2003.0,18,2268,0,1,2,1,2,0,0,0,160,0,27,5,4,1,2,7,0,0,0,197,0,2009,0,13,0,173000
6,918,264,4,5,918,4,0,5,0,0,3,918,2,1979,3,4,1979,8,55.0,1979.0,43,7892,0,1,1,1,2,1,0,4,120,28,0,5,4,0,2,4,0,0,0,918,0,2010,0,12,0,99500
7,1428,480,-1,5,1428,4,0,6,0,0,2,1428,2,2008,2,4,2007,6,95.0,2007.0,14,11639,0,1,2,1,2,0,0,0,20,0,120,5,5,1,3,12,0,0,0,1428,0,2008,0,14,0,182000
7,2019,532,-1,5,728,4,0,8,883,0,3,1136,2,1993,2,4,1910,8,60.0,1997.0,29,11414,0,0,2,1,1,0,0,4,70,509,135,8,4,1,3,10,0,0,0,728,0,2009,0,13,0,167500
7,1382,490,-1,5,673,4,0,6,709,641,2,673,2,2000,2,4,2000,8,20.0,2000.0,22,2651,1,1,2,1,2,0,0,0,160,153,50,5,4,1,3,4,0,0,1,32,0,2006,0,16,0,165000
4,869,0,-1,5,440,-1,0,4,0,0,3,869,2,1958,1,-1,1923,8,51.0,1899.0,64,5900,0,1,0,1,1,0,0,4,30,0,0,7,4,1,2,8,0,0,0,440,0,2006,0,16,0,85500
7,1241,569,-1,5,1241,4,0,4,0,1106,2,1241,2,2007,2,4,2006,6,35.0,2007.0,15,4274,1,1,2,1,1,0,0,0,120,0,116,5,5,1,1,11,0,0,1,135,0,2007,0,15,0,199900
4,894,400,-1,5,894,4,1,5,0,552,3,894,3,1954,3,4,1954,8,68.0,1999.0,68,9450,0,1,2,1,1,0,0,0,20,0,0,5,0,1,3,5,0,0,0,342,0,2007,0,15,0,110000
5,1121,480,-1,5,1121,4,0,5,0,651,3,1121,3,1963,3,4,1963,8,80.0,1963.0,59,8816,1,1,2,1,1,0,0,4,20,0,80,6,4,1,3,6,0,0,0,470,0,2009,0,13,0,139000
7,999,588,-1,5,944,4,0,6,0,867,0,999,3,2007,0,4,1961,8,20.0,1961.0,15,12122,1,1,2,1,1,0,0,2,85,144,76,9,4,1,3,7,0,0,0,77,0,2008,0,14,0,178400
8,2612,676,4,5,1225,4,0,8,1336,854,2,1276,2,1999,2,4,1998,8,98.0,1998.0,23,12203,1,1,3,1,2,1,0,0,60,250,0,5,4,0,4,7,0,0,1,371,0,2009,0,13,0,336000
7,1266,388,2,5,1266,4,0,6,0,0,2,1266,2,2007,2,4,2007,8,43.0,2007.0,15,3182,0,1,2,1,2,1,0,0,20,100,16,5,4,0,2,3,0,0,0,1266,0,2008,0,14,0,159895
8,2290,779,2,5,1128,4,0,9,1141,0,2,1149,2,2002,2,4,2002,8,20.0,2002.0,20,11250,0,1,2,1,2,1,0,0,60,0,0,5,4,0,4,5,0,0,1,1128,0,2008,0,14,0,255900
5,1734,539,-1,-1,0,4,0,8,432,0,3,1302,-1,1977,2,4,1977,0,75.0,1977.0,45,10125,0,1,2,2,2,0,0,4,90,0,0,5,4,1,4,8,0,0,0,0,0,2009,0,13,0,126000
5,1164,240,-1,5,1164,4,0,5,0,1040,3,1164,3,1950,3,4,1950,3,68.0,1950.0,72,10880,1,0,1,1,1,0,0,4,190,0,48,5,4,1,3,8,0,0,0,124,0,2008,0,14,0,125000
6,1635,255,-1,5,485,1,0,5,634,0,3,1001,3,2003,2,4,1910,8,59.0,1950.0,19,5310,0,1,1,1,1,0,0,2,50,394,0,8,4,1,2,6,0,0,0,485,0,2006,0,16,0,117000
9,1940,606,2,5,1930,4,0,8,0,1646,0,1940,0,2010,0,4,2009,6,83.0,2010.0,12,10159,1,1,3,1,2,1,0,0,20,168,95,5,5,0,3,4,0,0,1,284,0,2010,0,12,0,395192
6,2030,551,4,5,848,4,0,8,912,156,3,1118,3,1976,2,4,1976,8,20.0,1976.0,46,12046,0,1,2,1,2,1,0,4,60,0,224,6,4,0,4,6,0,0,1,692,0,2007,0,15,0,195000
7,1576,614,-1,5,770,4,0,6,798,0,2,778,2,2006,2,4,2006,6,65.0,2006.0,16,8125,0,1,2,1,2,0,0,0,60,0,50,5,5,1,3,8,0,0,1,770,0,2006,0,16,0,197000
8,2392,870,4,5,1396,4,0,7,985,1074,2,1407,2,1998,2,4,1997,8,82.0,1997.0,24,9452,1,1,3,1,2,1,0,0,60,0,70,5,4,0,3,6,0,0,1,322,0,2006,0,16,0,348000
8,1742,424,2,5,916,4,0,8,826,216,2,916,3,1986,2,4,1882,8,121.0,1925.0,36,17671,0,1,2,1,1,1,0,2,70,0,169,9,4,0,4,11,0,0,1,700,0,2009,0,13,0,168000
6,1851,440,1,4,822,4,1,7,831,536,3,1020,3,1993,2,4,1964,8,80.0,1964.0,29,9760,0,1,2,1,2,1,117,2,60,239,42,8,4,0,3,7,0,0,1,169,0,2007,0,15,0,187000
6,1500,564,-1,5,750,4,0,6,750,0,3,750,2,2006,2,4,2005,6,68.0,2005.0,16,8846,0,1,2,1,2,0,0,0,60,0,35,5,5,1,3,8,0,0,1,750,0,2006,0,16,0,173900
